Object Hash,"Articulated Object:
does the object have links/joint/slides which should move relative to the base?

E.g. a fridge, chest of drawers, or cabinet","Is Pickable:
is the object small enough to be picked up and carried around in one hand?
Furniture is not pickable (chairs, stools, etc...)","Semantic Category:
CONDENSED

This is an effort to condense the semantic categories by a couple hundred","Semantic Category:
The primary semantic category for the object

All empty fields should be filled and incorrect semantic classes corrected.",,
c8af8fc4308499f356185a32b60d704c9c36e686,No,No,plant,plant,,
c8b2ce24a04db74b9827a2914351dbe2f909b87d,No,No,couch,couch,,
c8b5bac9217dd13b6eb65e0cb4dfaa2852fce3db,No,Yes,shoe,shoe,,
c8bbb9cc378c3034f8a31bd0e19e51bb8290bda6,No,No,seat,sofa_chair,,
c8d16af73e07db7b9ff1aea7bc583f22f9166d72,No,Yes,picture_frame,picture_frame,,
c8d544f1415086d808deb2050de0e589eb9c6af7,No,No,mirror,mirror,,
c8def276d3e5500320bc309a59d3affdfed293ec,No,No,lamp,table_lamp,,
c8e109051b6ed7b877d8b7dbfbbf2b2c536490ed,No,Yes,pan,pan,,
c8e52cc537e216597dde1b7b5fcb753101385ed5,No,Yes,tray,tray,,
c8e785bf9aac6cf897c3f80375351aa536a60b7a,No,Yes,candle,candle,,
c8fb797c719f23fc3c1c3ea765b77db120674df1,No,Yes,decoration,decoration,,
c90407872e08305f4ad17bcc225c602ae52e6722,No,No,lamp,wall_lamp,,
c912ae482a3516bcb8430ec7e4ff70092dc991dd,No,No,seat,sofa_chair,,
c916c53e95731e6ef750dba40c754f6d5ffec90e,No,No,bed,bed,,
c91a14013488c357ffc009345a8dcdbf0cbc2aa6,Yes,No,cabinet,cabinet,,
c91bb39f665551316b851192e2e0fa38517646da,No,No,vase,vase,,
c91d1e8a292fcf7cc68bebc32087710d26f91f6c,No,No,flowerpot,flowerpot,,
c922bca1cc2a51a06322c7039b57981fe0d9087a,No,No,container,container,,
c925a9673c67c046620c859c725d51c7d693c1bc,No,No,plant,plant,,
c92c5a97e0aed174b71b174106cfdc9c29fc5d1f,No,No,decoration,decoration,,
c92c6f54fc159759c8cfbab35343b611b49cf26b,No,Yes,scale,scale,,
c93296b28cdb2be23fbb30e09662ce94a13b3b85,No,No,decoration,decoration,,
c933d0d0e5cb3f91421c18457308854a9b853146,No,No,cabinet,cabinet,,
c9370a61991cbf725dffa8eb6c846527188a8085,No,No,table,table,,
c93c37e06f4c53ebac1a6697d9c3e4ad653cefe9,No,No,lamp,ceiling_lamp,,
c94029096657382ebca374164eef6746d80bd99e,No,No,vase,vase,,
c940633bf604b8d2f274ab83828d9ede95672ac8,No,No,fireplace,fireplace,,
c948a0fa20f053e0b721c5e2afd6de59a920cd42,No,Yes,pillow,pillow,,
c94a0e798aa88b0a8669da5ee3304e23705fb8dd,No,No,lamp,ceiling_lamp,,
c94c6de12e2d82e101d38dbff301d11dd7b8f5ae,No,No,couch,l-shaped_sofa,,
c94e1bba463878d1aadb7c56ff87cb8258b75ae8,No,No,picture,picture,,
c95829d613a9a780c467c06f0402984dbbc8db06,Yes,No,wardrobe,wardrobe,,
c95a77cb5c2b67768b566f45b25ccd726be5bead,No,No,pillar,pillar,,
c95d0ac8c043493a0b0c13f11d3b83d12c0a24f9,Yes,No,container,container,,
c9660f1fa1ce4bb74a8f6a643973f41bded296c4,No,No,couch,l-shaped_sofa,,
c96b2c23c84e0cafea2843ea938842942e9a1912,No,No,stool,bar_stool,,
c96b33101041fa3ab53246e8b73fc9d37d092a1a,No,No,picture,picture,,
c96ca985a9281157cc833ef70cca6d992d382908,No,Yes,pillow,pillow,,
c96d9c01eeaef13563d832710c5717cd77d78648,Yes,No,wardrobe,wardrobe,,
c9790fcb07f496b87971a297ba59be2f0a91b46b,No,No,picture,picture,,
c97b5df7e6a67fbf94d1d24b2b7337c6b228f025,No,No,phone,phone,,
c97ca28706efc6dfe77288e5955200ca61a3c6db,No,Yes,kitchen_appliance,kitchen_appliance,,
c97d8bae2764d5776100de73c8d88af8131fcafb,Yes,No,stand,stand,,
c97e24b4fb57b61b9f67e1905bd82c176973d073,No,No,seat,chair,,
c98c22aebe84fd3875bc5399daed635c9f990c9d,No,Yes,pillow,pillow,,
c9a20c2806f0eee8fa728d9cd85ac0df3878f7f8,No,No,lamp,desk_lamp,,
c9ac589dbef66b3e367d7851638a845e7ddc3600,No,No,picture,picture,,
c9af68a5681d5c55cbc6ef5d924f285560eabbce,No,No,book,book,,
c9b182bd0b8f66bb311a3438d0e1b4ece1b28076,No,No,rack,rack,,
c9b2cc6da089ce3cd238399b419ce81961f553de,No,No,couch,couch,,
c9b8e053dee2b88b060d5045f461c4ec07d49aff,No,No,lamp,table_lamp,,
c9bff5b46ed61531f468e5840373b0506bdff74b,No,Yes,machine,machine,,
c9c199f55ec5477cc472eabf86b1e64e8714c1e1,No,No,cabinet,cabinet,,
c9c52cd952a965bded5f39862d5aa911a2943d26,No,No,cabinet,cabinet,,
c9c976bb79564ee9ff40f05649d7140c000927f0,No,No,mirror,mirror,,
c9c9d4a7f5caa0817ba5c3334a9b66237674cd70,No,No,table,table,,
c9ccea681c48845b9deda9c8cbefd968e049cbcf,No,No,object_/outside,object_/outside,,
c9d140d976657e8d058bd6bc3dc068b87daf9260,No,Yes,book,book,,
c9d4c6f3dba4ab9b4949ac310ddf1b7775a56365,No,No,mirror,mirror_frame,,
c9d4df331ffbcb69013d36edf51a03967992cf48,No,No,rack,rack,,
c9daa7db4a9e3e69470769a107c91c96db36a1c2,No,No,carpet,carpet,,
c9dd11b6d8113a4f2d55fe6442f242e9f491e97f,No,No,decoration,decoration,,
c9ed3384decbb55af2abc48652ecd05c82c7b568,No,Yes,decoration,decoration,,
c9f521edcabaa21444d1fd2c48d6b854ce40b208,No,No,umbrella,umbrella,,
c9f5d7e648b4449e11bc99fe3d200626e214ff76,No,No,picture,picture,,
c9f78ebd76636360ccffbeb7b558dcde82a598f0,No,No,toy,toy,,
c9fe5514c6cfa1614b11b6e98dd8328f2705eb54,No,No,mirror,mirror,,
ca02e37f8330139e66d6ca97279fad38658e29b6,No,No,seat,sofa_chair,,
ca09c5945bf9c78131708603dbc0972e0bb4d697,No,No,box,box,,
ca14539a775c809106bacaf4d8e79407de8707c3,No,Yes,bathroom_utensil,bathroom_utensil,,
ca1a7b75d154b77e7582748f4ea95af51dc12faf,No,No,unknown,unknown,,
ca1d9e341342fd9a6fe8c74f1bebda2a06610339,No,No,picture,picture,,
ca1e0a8602e21497e5b70e94e1ec9227653fca93,No,No,carpet,carpet,,
ca1edde60c54c134d8276c5103f274c28e1005ae,No,Yes,pillow,pillow,,
ca1f1a0a2e87b15b5159e98547d7d2ca8f4020c7,No,Yes,candle,candle,,
ca21a1bc1ea4a44666751bbe7fb6853eafdec2ef,Yes,No,cabinet,bathroom_cabinet,,
ca241f59f18a484bb401df1ee05f2b1ff2fdf24c,Yes,No,cabinet,cabinet,,
ca299a4043f2e747175f75db672324997a75b81b,No,No,picture,picture,,
ca2e3f978e57f15629649965fe52e0ea962998cf,Yes,No,cabinet,cabinet,,
ca2edf1e822cdb3ce55dee8574a675cdccbb13bf,No,No,carpet,carpet,,
ca3188ece53f81ff6a663a7ddc17c6b0d2532f06,No,No,seat,chair,,
ca4699d7627d1b93829abbdb98651d977e2608da,No,No,seat,chair,,
ca48b12c9b33f1c72d3af87e064f61b7cd197c31,Yes,No,cabinet,cabinet,,
ca4a303ea73d3e4c8c681077655eeca97f2d4b08,No,No,blinds,blinds,,
ca575083f0e3e86f0b93184a3ecf7f52e8612c3d,No,No,lamp,table_lamp,,
ca5c6dba3e3d11e1d460ab441a36d68fb04857f8,No,No,seat,sofa_chair,,
ca5f5dfd4564353aee167464dae2c409c42634b6,No,No,clock,wall_clock,,
ca6176eeba1cae0107bd8cce4905b5422f808b92,No,No,globe,globe,,
ca629df300a97aa7313a20ca35516c3558264744,No,No,carpet,carpet,,
ca6bc7678efa7a97f59ee6a650217a5492b3a0f8,No,No,desk_and_chairs,desk_and_chairs,,
ca6bc7678efa7a97f59ee6a650217a5492b3a0f8_part_1,No,No,table,table,,
ca6bc7678efa7a97f59ee6a650217a5492b3a0f8_part_2,No,No,seat,chair,,
ca6bc7678efa7a97f59ee6a650217a5492b3a0f8_part_3,#N/A,#N/A,#N/A,#N/A,,
ca6bc7678efa7a97f59ee6a650217a5492b3a0f8_part_4,#N/A,#N/A,#N/A,#N/A,,
ca6bc7678efa7a97f59ee6a650217a5492b3a0f8_part_5,#N/A,#N/A,#N/A,#N/A,,
ca7a478074e07951ae85c645f126fa3fd708cad6,No,No,lamp,ceiling_lamp,,
ca8145df1fa65953a44ce0b235be95a61c3253bb,No,No,desk_and_chairs,desk_and_chairs,,
ca8145df1fa65953a44ce0b235be95a61c3253bb_part_1,No,No,table,table,,
ca8145df1fa65953a44ce0b235be95a61c3253bb_part_2,No,No,bench,bench,,
ca8145df1fa65953a44ce0b235be95a61c3253bb_part_3,No,No,seat,chair,,
ca8145df1fa65953a44ce0b235be95a61c3253bb_part_5,#N/A,#N/A,#N/A,#N/A,,
ca8145df1fa65953a44ce0b235be95a61c3253bb_part_6,#N/A,#N/A,#N/A,#N/A,,
ca8c1111a38843f3d2d1818f2e04217a11e97884,Yes,No,kitchen_counter,kitchen_counter,,
ca90e8a12467cc9604ea5644d5f124ef7a08e480,No,No,desk_and_chairs,desk_and_chairs,,
ca90e8a12467cc9604ea5644d5f124ef7a08e480_part_2,No,No,table,table,,
ca90e8a12467cc9604ea5644d5f124ef7a08e480_part_6,No,No,seat,chair,,
ca90e8a12467cc9604ea5644d5f124ef7a08e480_part_7,No,Yes,pillow,pillow,,
ca96d02f5d9657036ae3a695069eb5bed1dde5cd,No,No,couch,l-shaped_sofa,,
ca99c048f9d634d78e49645c24c6878d154873b1,No,No,toilet,toilet,,
ca9c712d6923ab579cd69766af2559877ada03d6,No,Yes,picture_frame,picture_frame,,
ca9e1558a070e2b21d78dc13c3271b347e165750,No,No,picture,picture,,
caa025e170f62cafa6fb28af82b0206646c442f7,No,No,rack,rack,,
caa55ec125c0724617816b6bdb87976191a63073,No,No,seat,sofa_chair,,
cab394212d39fd2760c820003ea5dd7511e4727e,Yes,No,wardrobe,wardrobe,,
caa70356253b48e397de80caf15ebb145e23ef51,No,No,tree,tree,,
cab3167deba4d96270450d0365eb3e8266d3a79b,Yes,No,table,table,,
cab5c469578139918a771dae6fceb5d58c2dafd2,No,Yes,dumbbell,dumbbell,,
cacca75ff25d59f01deba6bac2d55bb28b9651ea,Yes,No,cabinet,cabinet,,
cab463553928979537ae6c6097cc5d0ecca9d802,Yes,No,cabinet,cabinet,,
cab52ff03fb20fd0a663488d45e1aa0f6f912eb8,No,No,table,small_table,,
caccd96c7d52335d94ed7a57d3f38eef0c831c80,No,No,plant,plant,,
cac04279e6d51203058f8f64ebad61e4f4a376dd,Yes,No,oven,oven,,
cac179602cd4e10c8b206477c77df3750018091c,No,Yes,basket,basket,,
cacff07bc87bf20cdadf4a2d19ef037065549b65,No,No,table,small_table,,
cad3220ee0d123ee63b787674074a2ae7c711705,No,No,seat,chair,,
cad4f138344f6fc378d72b05e0584155649f1ad6,No,No,table,table,,
cad6f1790fae059000e8966a3498bdfc481351c6,No,No,carpet,carpet,,
cade0f4d5e8bdff87e8f88c296229b14e3dffb1a,No,No,bench,bench,,
cae4c60830bba615ff533dc23ffee6e6e5c7d14e,Yes,No,fridge,fridge,,
caed7dd8a8edb05d31940f5afaee64180fea28ab,No,No,picture,picture,,
caf1a5e788a8914448778e7af00410128af46a84,No,Yes,bin,trash_bin,,
caf281fc61ef48ec1800d2eec6d5adca4a70f652,No,No,mirror,mirror,,
caf437fa65ab3954bd8757ad9e2bb79e4e267a0e,No,No,plant,plant,,
caf8285d2c660bcbdb8801b046f766c18b6e1c79,No,No,lamp,ceiling_lamp,,
cafaadf455998c423b141bb732022992b9a39bbc,No,No,seat,chair,,
cb00ebb224822113239b0ad246940f7f208570b3,No,No,showerhead,showerhead,,
cb027637a3a3db4070f53c1ac004a37fae7f2fa0,No,No,hanger,hanger,,
cb02cc90b207289dfd2ab4deeaddea38c6198d09,No,No,shower_tap,shower_tap,,
cb0d27b5428679b54fc8bf347ccc168cba08092f,No,No,table,table,,
cb143444f831ecf796490c5c9572cdfec841d7dd,No,No,piano,piano,,
cb1704d6c4cc1aae0e801e94c92c67a846246274,No,Yes,cup,cup,,
cb1fe77ce721dc4841cd5fa3f69573856c5fa45d,No,No,bed,bed,,
cb21ca24e9ad721f643946c33f860396cb184f43,No,No,carpet,carpet,,
cb23e3fa4797f9cf727fdd33aa35d1d27bc507e3,No,No,plant,plant,,
cb2542f1a43bea622ab9ee5320f97da00dc28c7f,No,No,flowerpot,flowerpot,,
cb29b76112813f0e04c54b94157c207917dac109,No,No,plant,plant,,
cb3626861ee7d70bd63f933029a48012f48ca92b,No,Yes,clock,alarm_clock,,
cb3a764c1cf7dc262f031ba491f5da70fcfd1b24,No,Yes,candle,candle_holder,,
cb3a89381371408755e503bf75b888a7c807494f,No,No,bench,bench,,
cb3bc57620d155f9dfafdd1872b96420f51b6ffb,No,No,couch,couch,,
cb3c78e27d6c41029e427fe05d5b2f08b60bd132,No,No,washing_machine_and_dryer,washing_machine_and_dryer,,
cb3dd8f2c8de396606e0794f6effc921aff7235d,Yes,No,washer/dryer,washing_machine,,
cb3ded4460b53bfe63437e8d950482cfc8f88610,No,No,seat,chair,,
cb40ac8eeef13613222677455fec827b139ac010,No,No,picture,picture,,
cb47ce31bd4309c8b3c99a1d53db43f7046cb489,No,No,plant,plant,,
cb51082a16958440ad0ffca7c482be096fa16d00,No,No,cabinet,bathroom_cabinet,,
cb53d7dc4a7ac71cd26c4ac7938d9e990bf404a0,No,No,stand,stand,,
cb564368dab9436ada99f9ba8af3c5197fe7261b,No,No,bed,bed,,
cb58e240c34ab4b813a15a126e4eed094316861d,No,No,picture,picture,,
cb613ca343931ad945d0b15656c9e46e406789d9,No,No,pillar,pillar,,
cb62963c0c19212ddf4770331b5b575cc9403957,Yes,No,cabinet,bathroom_cabinet,,
cb67e309bbbda00bb3d135c0aba906bc8d650df2,No,No,plant,plant,,
cb6b4902784c1f2cfcf1fbf88b5dfedee02da29e,No,No,table,table,,
cb6be8e627768ec48d7dd72608093ed2da3372d8,No,No,decoration,decoration,,
cb6c57a78ac2312e4f850bcd8da781439fb050a2,No,No,person,person,,
cb6d05571edc4dcf370b042b3531b2edba390240,No,Yes,decoration,decoration,,
cb73b8d7a7eba06c5070a71263b39705724e9f7b,Yes,No,cabinet,cabinet,,
cb76418edcdd2b888e6091de2d9aed601c8f45f9,No,No,carpet,carpet,,
cb7906d625d4ca5697452eece3ed3e97c052adee,No,No,object_/outside,object_/outside,,
cb7c12df40c935993356881e94c7a523b5491954,No,No,cabinet,cabinet,,
cb837e52db3966e9e842f38b22f375753d612f92,No,No,seat,chair,,
cb84dcea9f11b0699855eed316a11f1cae277490,No,Yes,tray,tray,,
cb85b8be321261f4b75661c774049a14e2daf0ce,No,No,carpet,carpet,,
cb882f0a21a863b1dfb968d3982dd95b37bc8ae2,No,Yes,decoration,decoration,,
cb8876f147bea043a2d2da3815e33fc54fb47367,No,No,table,table,,
cb88813ef78001887105294c74675cc7438c8e17,No,No,bed,bed,,
cb8da9e20c19d90c897cbf9034c5d0c87fd83ce5,No,Yes,kitchen_appliance,kitchen_appliance,,
cb99cfe4d552aed5e6c4b2c78e057aedff187ba8,No,No,desk_and_chairs,desk_and_chairs,,
cb99cfe4d552aed5e6c4b2c78e057aedff187ba8_part_1,No,No,table,table,,
cb99cfe4d552aed5e6c4b2c78e057aedff187ba8_part_2,No,No,bench,bench,,
cb99cfe4d552aed5e6c4b2c78e057aedff187ba8_part_6,No,No,seat,chair,,
cb99e067e7b29c10b0dd4af17b50969a94e1796c,No,Yes,cup,glass,,
cb9b5a9ee8e0eb6cacd1eb98cfe65cced77ad54f,No,No,plant,plant,,
cb9e2a48a7f525b4f8ccf3bb5cda46b500f307d3,No,Yes,decoration,decoration,,
cba2876e0d64126946169da1d9ed044e48f9e232,Yes,No,chest,chest,,
cba8f0a243f059b07e393e14b7ad81fa0ac053f5,No,Yes,decoration,decoration,,
cba9e9085ee9f5b6a90d378c0d01561de7b0d583,No,No,curtain,curtain,,
cbadc2e21f271fb6e529484d47385de37f8164d9,No,No,door,door,,
cbb3644ed716abc8bc54ec2a3efeaa464ae67e12,No,Yes,candle,candle,,
cbb4633c95d4b985f10188b8d62be4a90593b07d,Yes,No,table,table,,
cbb4de8e657ae4e18d9c1e2fc6e7696908da221f,No,No,hanger,hanger,,
cbb6c88a961ceb766b4fef14cdbe236464be0881,No,No,picture,picture,,
cbb88687e92551e439e3dcf5810a8626ca4bfb15,No,No,picture,picture,,
cbbfb6d150afe87b6b460d0708b1faf9302b39d7,No,No,cabinet,bathroom_cabinet,,
cbc0bd4099c9137debcba2d7ce1aa0989ca6439f,No,No,garage_door,garage_door,,
cbc13a4ccce2571969e47d98466267cba4e8f6d2,No,No,christmas_tree,christmas_tree,,
cbc65064c5b1b614c343b0df1882de289a538b02,No,No,toy,toy,,
cbc857cb1d82952a4deb3ed60baa98b4307b5ec6,No,No,platform,platform,,
cbc8b75de1f3f1ec1d4ad261e8e27842aeb33b68,No,No,printer,printer,,
cbca8f4c29dcb2f7e16f8a621e11d6c321516eb7,No,No,couch,l-shaped_sofa,,
cbd119ee4f98d9e7158cf9d6b6a69ca1c9646f3d,No,No,table,table,,
cbd3fc5587e0b289030473a8bb604e97f974d9d7,No,Yes,container,container,,
cbd631b198c3c9fe74533ef037b4249e45d05797,No,No,tv,tv,,
cbda384a1fec638bb18bbaa33e8d3b5f748f5d96,Yes,No,cabinet,bathroom_cabinet,,
cbdc498e2afe7d309231b96cd7cbad94a0aa3f35,Yes,No,kitchen_counter,kitchen_counter,,
cbe7567842652e9e27eb421afc713a37d05f19d0,No,No,lamp,ceiling_lamp,,
cbee2c658d887a5da63322824206ca40084acc19,No,No,seat,office_chair,,
cbf24a57c8dbf816d950b907413f3deef3725627,No,No,carpet,carpet,,
cbf66246fbbe6ec055a967d3618ae4129b4d5c68,No,Yes,pillow,pillow,,
cc0725a4e72499499722e95245b78abfbc19b946,No,No,clock,wall_clock,,
cc0f520d665802f240bd5d7c55fb1e3fa8cad17a,No,No,plant,plant,,
cc120a4bb3590a440bad8dcdaa1d2f8aadae0a79,No,No,carpet,carpet,,
cc12856bfcaf1f8afd18d1455dfe48f82655cf94,No,No,carpet,carpet,,
cc134e0336ed2ca3e5c804ec1c4cfda866aa1e84,No,No,lamp,ceiling_lamp,,
cc13514dfd9e2ce5e4119db288d1c11f6d525ca2,No,No,lamp,ceiling_lamp,,
cc14e69c23cc87bb054562b214dadaf0a5d84509,No,No,decoration,decoration,,
cc15f4f67e55963a009abe0f4fe10148cb632f2f,Yes,No,cart,cart,,
cc17054d09c889e72d32457505e032dedf054b71,No,No,picture,picture,,
cc22182ec83fb0d00a1fbd5e1b6b550d1beae125,No,No,picture,picture,,
cc238b28d54e7452ba790f3332d4ba0f6da18b82,No,No,table,table,,
cc2dad4684d908d0f19c4919b21ce0a724586a05,No,No,decoration,wall_hanging_decoration,,
cc3139083fa1ad931a015aaddb24c339e0835f10,No,No,carpet,carpet,,
cc348226a283543116d1069f1d928ee1261c8542,No,No,decoration,decoration,,
cc34d2bd7d33c5dd311fae8268857ee35dcbab47,Yes,No,dresser,dresser,,
cc45171d0d70742f0730eeeda8ebffdbf956854f,No,No,carpet,carpet,,
cc46c6f171d6f0052d0b322eae7c2acabebc2bb4,No,No,shower,shower,,
cc47f559b9ea1d5052c9aad835297ba0f7422851,No,No,decoration,decoration,,
cc48920ec3355dff3e8d1a26a7328884e74028e7,No,No,seat,chair,,
cc4e2d274fe3d34bcd66e54964a9bc303386e4bf,No,No,carpet,carpet,,
cc5281d4600eb70647018d02c92032abf391535f,No,Yes,vase,vase,,
cc57668f1affa1e9b866ce5af34ee20c7e7a0649,Yes,No,cabinet,cabinet,,
cc5900bba23d7c46daece6f7a24cd20a491ebc0d,No,Yes,pillow,pillow,,
cc591e0bfc275461ad38bf335cf940a3e47ac0f5,Yes,No,cabinet,cabinet,,
cc5e73d30c7094c1106bc01dd75198ea6d42add0,No,No,carpet,carpet,,
cc6237a57e427e78331ea8023266fceba0a5f0fa,No,Yes,decoration,decoration,,
cc63802212507b3c1b5c24a7a38561fa4c9107d1,No,No,picture,picture,,
cc6da9c7be19ade183d78928a0034ee11e48e49d,No,No,object_/outside,object_/outside,,
cc755f02f1fff52b71c345502a103954cd399f87,No,No,lamp,ceiling_lamp,,
cc75c57d650ebbdbe15542f83666b417d24f9ae4,No,No,toilet,toilet,,
cc77404cecfd8b9ef01d2f46634013c200b25492,No,No,picture,picture,,
cc779956c36e5f3b15a84918b2fa40295f1c4773,No,Yes,pillow,pillow,,
cc85c356e547d86975d71f5405415e1019706178,Yes,No,wardrobe,wardrobe,,
cc8a80b6525178240caaa7ff70d5a716bd684811,No,Yes,pillow,pillow,,
cc8e882049590405d2562d3984f105bef060f99b,No,No,seat,chair,,
cc90affb5036b91b64564a50865593eedad00e75,Yes,No,cabinet,cabinet,,
cc90c5cf4609f5f9693dc60a0e64cf45c7d5f449,No,Yes,pillow,pillow,,
cc916aa81e794cea2f80fd42864aa66b285334c4,No,No,ironing_board,ironing_board,,
cc93f4155757ef3543b782171b136b4ff1b77b6d,No,No,plant,plant,,
cc9929ee326793bba8cc58e9120ef2262f087ca4,No,Yes,plate,plate,,
cca565de74bcc78b7284cc39b6ac1ce9ff5f7a0b,No,No,seat,chair,,
cca778ed931d78560cbbb483f7d0804721433f1f,No,No,couch,couch,,
ccb6d8d8284a84493a815182e5ce3e3dddd3ad70,No,No,seat,sofa_chair,,
ccb76c83b981fc6f627b66ba20f3013ab866c47f,Yes,No,cabinet,cabinet,,
ccb9832038076a5eab66b99388a161ac51242091,No,No,seat,sofa_chair,,
ccba180172b178bdebad7fc4fd59f12bbeca2292,No,No,shelf,shelf,,
ccc06ee1769fdf79d951a31f3f061030cf33e17e,No,No,floor_mat,floor_mat,,
ccc209c29fe66cecea49f496e8f8131a9d16a105,No,No,picture,picture,,
ccc3597198a3dbe3a48bc7b831d8789e524e1f9a,No,No,unknown,unknown,,
ccc3a05acbdd0ca79a82f36a71cd775f2781eb62,No,No,rack,rack,,
ccc492feb8057fb00ebb99bbb049c346855cc183,No,Yes,pillow,pillow,,
ccc8eeed121cb0930adf6b38231b4c9ad2c72391,No,No,plant,plant,,
cccc049db3ef5417dc934e267c4fbe40d6eb3691,No,Yes,toy,toy,,
ccd60eb60ea53a4cbf906346c2501c4797de638a,No,No,carpet,carpet,,
ccd92dda462cb380a92851ccfe000079bc3c82c8,Yes,No,file_cabinet,file_cabinet,,
ccdac06a414e99b7c79e268bafb18f8c2efac07b,No,No,car,car,,
ccf3f0ee76dd2263f77ad90a7cec59da84e047c8,Yes,No,wardrobe,wardrobe,,
ccf98b91d53cfe0bacac44d699765b96c2ae346e,No,No,desk_and_chairs,desk_and_chairs,,
ccf98b91d53cfe0bacac44d699765b96c2ae346e_part_1,No,No,seat,chair,,
ccf98b91d53cfe0bacac44d699765b96c2ae346e_part_2,No,No,table,table,,
ccfcf2b2b639e4b5d4e5d5eb7632dc3115d22e58,No,No,seat,office_chair,,
ccff98d18bbcfb5784a02a4cd8b00fd038d67612,No,No,curtain,curtain,,
cd067341d326cb51208e2a97ef46a78291747e28,No,No,plant,plant,,
cd17a7b8d78ee79bc52015841577a2652f9e0625,Yes,No,cabinet,cabinet,,
cd196cef130b539fc5f2596f6acf43384a63a515,Yes,No,cabinet,cabinet,,
cd1a32857dd7bbc7d78d214f727a0f07cb71d76c,No,No,mirror,mirror,,
cd1b52c5ef8ed6a07592b9810e79c153939c0260,No,No,plant,plant,,
cd1d64d415753f480838fd7f81e6d84d79e07244,No,No,blanket,blanket,,
cd1e01f62757950172c472d02062353055490ac0,No,No,seat,office_chair,,
cd1ef53cca55608c1e7db9722e772fbeb2f2e803,No,No,carpet,carpet,,
cd2e333e291c64ac4acec135ff84956ecabd875d,Yes,No,dresser,dresser,,
cd2f6a34f4c65388245ea2d66964edd3519f000e,No,Yes,picture_frame,picture_frame,,
cd31b4fdd82a4e828ef8d81df613750a7891b2c6,No,Yes,cup,glass,,
cd34f9ba863367e2d2dc066ad1f70f68de2c5153,No,Yes,shoe,shoe,,
cd36fe3b97dec2b21a153e4348213068f9d6f989,No,Yes,box,box,,
cd41cb9c379ad38fb1e7abe9af9cca4d29dcbcbc,No,No,vase,vase,,
cd463940bfb1d224688f7ea6e1d7c2caae0ecd1c,No,No,unknown,unknown,,
cd4b8504684de9fbb6a896bd7db90efee0d25f0a,No,No,bed,bed,,
cd4ee818de6cc0d70e66595c6eaf5bbcb235da21,No,No,carpet,carpet,,
cd4ffae2b879d72de5eb67e2876f7c3fd7a3a740,Yes,No,cabinet,cabinet,,
cd57a2020a4d23bca85613609d7a52d5ded1bf2b,No,No,carpet,carpet,,
cd5a05725607087946e69b07574b588f17093312,No,No,seat,sofa_chair,,
cd5dbde963194db5714c6389bb045cbd9fc980cb,No,No,piano,piano,,
cd5e1e78e6d0ffda3ce78803940b2018c1f37c84,Yes,No,grill,grill,,
cd69767e95dec46a9ced153cb9faa4e36d595805,Yes,No,container,container,,
cd6c203e0ef405f1d545f2a32eff3ca1072ade24,No,Yes,container,container,,
cd6cfef40870510516a4cdc79c3168924284cbec,Yes,No,wardrobe,wardrobe,,
cd6e3f3bba7b28d2fe66389b1a7db7329911d0e6,No,No,blinds,blinds,,
cd743d72e27ab591706521942259495acd8a819a,No,Yes,laptop,laptop,,
cd765bd0476ff2a04eb0c6bee77366e0cf11ef1d,No,No,roof,roof,,
cd77c8f1b272d2776dc5f7a89dad82a1cdb4ebc8,No,Yes,kettle,kettle,,
cd77eeaa02d153d497ac1aaf56445af9a995d765,No,No,floor_/outside,floor_/outside,,
cd8049f41e41f8fa0c381197cf1abd18c2fd49d4,No,No,showerhead,showerhead,,
cd8537add9993d876ff40a7998a168ec0609aa0f,No,No,couch,l-shaped_sofa,,
cd8c7ba3b615ccc4514580031f7b1e09f281bbae,No,No,kitchen_appliance,kitchen_appliance,,
cd88a7acd6170502cae92b5054f0ea1327376a03,Yes,No,desk,desk,,
cd8fa11a328a4c6a94f20a5c2da592ebb29b3729,Yes,No,cabinet,cabinet,,
cd95f463e8f80aed4f5671bac25e2679cc21600f,No,No,bed,bed,,
cd9c9e176d44a237b4d2848c257784bed65ff659,No,No,clock,wall_clock,,
cda2449b78ad7dd071d7c84ce143fbfed3959b62,No,No,toy,toy,,
cd961c71ab79be2f794a8fef7ecea35d26ae5185,No,No,couch,couch,,
cd98be236fae4658bc279ff1796e05ba5a6c24ca,No,No,table,table,,
cdac4f42d0367db61145bc6f161ef39347379a49,No,No,shower,shower,,
cd9958285c01f3c54618961e744b57b2c4b90cbc,Yes,No,cabinet,cabinet,,
cdad07132279cc624d90207d425aa66769649903,No,No,unknown_wall,unknown_wall,,
cda97505847452459aafd9da59e08fe98f1811ac,No,No,mirror,mirror,,
cdafa2c08379c29a091c7d55106ca51ed191bb17,No,No,seat,chair,,
cdb63a5f77c85faf0f00e7481463a25e926bec78,No,No,seat,chair,,
cdc5ea4b23fbf633b1b59b72870d7db8695938ec,Yes,No,bed,bed,,
cdcbb79d18ce406593cc699cb35a2adc9fddc99e,No,No,couch,couch,,
cdcca35aa5cdeed0446c24982f49b2f21a805192,No,No,table,table,,
cdcf14da5274eb889d420672ab4b49de3ee631ce,Yes,No,cabinet,cabinet,,
cdd25aa6c879e0a8fbfa5f3dcfc1dd5e120953eb,No,No,bed,bed,,
cdd46cec56a2f6218462dd9a2ae8cb55cfcb3dca,No,No,candle,candle,,
